13450486807406719836,"8/15/2012 10:38",Prospect
13450488007406719836,"8/15/2012 10:40",Missed
13450588802164521060,"8/15/2012 13:28",Missed
13451301007407398983,"8/16/2012 09:15",Prospect
13452244206148065747,"8/17/2012 11:27",Prospect
13452348002064960411,"8/17/2012 14:20",Missed
13454998802064960411,"8/20/2012 15:58",Unanswered
13455738006145660869,"8/21/2012 12:30",Prospect
13455813607405877897,"8/21/2012 14:36",Unanswered
13456497607409291348,"8/22/2012 09:36",Prospect
13456639807403661324,"8/22/2012 13:33",Prospect
13457532007403661324,"8/23/2012 14:20",Prospect
13457560804357730460,"8/23/2012 15:08",Unanswered
13457561404357670263,"8/23/2012 15:09",Unanswered
13457565004356573720,"8/23/2012 15:15",Missed
13457585404356573720,"8/23/2012 15:49",Missed
13458268807403232071,"8/24/2012 10:48",Prospect
13459215602403530659,"8/25/2012 13:06",Prospect
13459230608669480585,"8/25/2012 13:31",Unanswered
13459234202403530659,"8/25/2012 13:37",Unanswered
13459356002403530659,"8/25/2012 17:00",Unanswered
13460868602064960411,"8/27/2012 11:01",Missed
13460959802164521060,"8/27/2012 13:33",Missed
13461079202693389010,"8/27/2012 16:52",Unanswered
13461598802069995012,"8/28/2012 07:18",Prospect
13462465806030000000,"8/29/2012 07:23",Unanswered
13462506607403640023,"8/29/2012 08:31",Missed
13462653007403640023,"8/29/2012 12:35",Prospect
13462853409713338934,"8/29/2012 18:09",Unanswered
13463391006145961995,"8/30/2012 09:05",Prospect
13463465402039074710,"8/30/2012 11:09",Unanswered
13463637606030000000,"8/30/2012 15:56",Unanswered
13463712604253908176,"8/30/2012 18:01",Unanswered
13464239406030000000,"8/31/2012 08:39",Unanswered
13464249007403231632,"8/31/2012 08:55",Prospect
13464259805039028291,"8/31/2012 09:13",Missed
13464469206149817691,"8/31/2012 15:02",Unanswered
13467163802164521700,"9/3/2012 17:53",Unanswered
13467870607409746246,"9/4/2012 13:31",Prospect
13467909608134445700,"9/4/2012 14:36",Unanswered
13468788009097133684,"9/5/2012 15:00",Unanswered
13469387407403900542,"9/6/2012 07:39",Prospect
13469397007403900542,"9/6/2012 07:55",Prospect
13469402406149399935,"9/6/2012 08:04",Missed
13469496609097133684,"9/6/2012 10:41",Unanswered
13469550009097133864,"9/6/2012 12:10",Unanswered
13470291607403663448,"9/7/2012 08:46",Prospect
13470493806082373154,"9/7/2012 14:23",Unanswered
13471187408885055709,"9/8/2012 09:39",Missed
13472941803055872165,"9/10/2012 10:23",Unanswered
13472945407405870189,"9/10/2012 10:29",Missed
13473685806145519933,"9/11/2012 07:03",Prospect
1347375540+91110593900,"9/11/2012 08:59",Missed
13473899403605296959,"9/11/2012 12:59",Missed
13473929405162240063,"9/11/2012 13:49",Unanswered
1347398280+91117181500,"9/11/2012 15:18",Unanswered
1347461040+91210445100,"9/12/2012 08:44",Unanswered
1347484260+91217113200,"9/12/2012 15:11",Missed
13475524204027272510,"9/13/2012 10:07",Unanswered
1347565500restricted,"9/13/2012 13:45",Unanswered
1347643260+91413210500,"9/14/2012 11:21",Unanswered
13477266009713732952,"9/15/2012 10:30",Unanswered
13478895607403663448,"9/17/2012 07:46",Prospect
13478950204254950380,"9/17/2012 09:17",Prospect
1347899460+91712312200,"9/17/2012 10:31",Prospect
13479734407403900542,"9/18/2012 07:04",Prospect
13480126209712131943,"9/18/2012 17:57",Unanswered
13480759807402582435,"9/19/2012 11:33",Prospect
13480999202627061367,"9/19/2012 18:12",Unanswered
13481452207402582435,"9/20/2012 06:47",Prospect
13481606407404444478,"9/20/2012 11:04",Prospect
13481610607404444478,"9/20/2012 11:11",Prospect
13481661002164097349,"9/20/2012 12:35",Prospect
13481698204253908170,"9/20/2012 13:37",Missed
13481773806149981247,"9/20/2012 15:43",Unanswered
13483521602627061367,"9/22/2012 16:16",Unanswered
13485051007404032606,"9/24/2012 10:45",Prospect
13485052207404032606,"9/24/2012 10:47",Missed
13485052807404032606,"9/24/2012 10:48",Prospect
13485154807406245794,"9/24/2012 13:38",Prospect
13485959407406163263,"9/25/2012 11:59",Prospect
13486010407403456877,"9/25/2012 13:24",Prospect
13487521804027272510,"9/27/2012 07:23",Unanswered
13487664609712131939,"9/27/2012 11:21",Unanswered
13487714407406163263,"9/27/2012 12:44",Prospect
13487754004027272510,"9/27/2012 13:50",Unanswered
13487785207403195995,"9/27/2012 14:42",Unanswered
13487841602627061367,"9/27/2012 16:16",Unanswered
13488475806145519933,"9/28/2012 09:53",Missed
13489550406145780110,"9/29/2012 15:44",Prospect
13491027605713217167,"10/1/2012 08:46",Unanswered
13491807606145519933,"10/2/2012 06:26",Prospect
13492669207402168056,"10/3/2012 06:22",Unanswered
13492698607402168056,"10/3/2012 07:11",Prospect
13492749607402168056,"10/3/2012 08:36",Prospect
13493011202029748147,"10/3/2012 15:52",Prospect
13493587802257544826,"10/4/2012 07:53",Missed
13493698807406163263,"10/4/2012 10:58",Prospect
13494477607409285590,"10/5/2012 08:36",Unanswered
13494540605133180723,"10/5/2012 10:21",Prospect
13494673202532468510,"10/5/2012 14:02",Missed
13494793205133180723,"10/5/2012 17:22",Prospect
13451781002687263467,"8/16/2012 22:35",Unanswered
13462564802516211395,"8/29/2012 10:08",Prospect
13467053404356573720,"9/3/2012 14:49",Missed
13475598602516251313,"9/13/2012 12:11",Prospect
13481642402514727776,"9/20/2012 12:04",Prospect
13491812408322085396,"10/2/2012 06:34",Missed
13492147208322085396,"10/2/2012 15:52",Missed
13439339404356573720,"8/2/2012 12:59",Prospect
13439451008642885644,"8/2/2012 16:05",Prospect
13440192004356573720,"8/3/2012 12:40",Missed
13450527608642438618,"8/15/2012 11:46",Prospect
13451193608643460168,"8/16/2012 06:16",Unanswered
13451242208643460168,"8/16/2012 07:37",Prospect
13451288402699102615,"8/16/2012 08:54",Prospect
13451409608642438828,"8/16/2012 12:16",Unanswered
13451548808434967500,"8/16/2012 16:08",Missed
13452049808642811032,"8/17/2012 06:03",Missed
13452126608642139093,"8/17/2012 08:11",Missed
13452181208649213455,"8/17/2012 09:42",Unanswered
13452187808649213455,"8/17/2012 09:53",Missed
13452202808643858729,"8/17/2012 10:18",Prospect
13452276008284005115,"8/17/2012 12:20",Missed
13454777408643870113,"8/20/2012 09:49",Unanswered
13454803808284005115,"8/20/2012 10:33",Prospect
13455601208643826127,"8/21/2012 08:42",Prospect
13455982808646759491,"8/21/2012 19:18",Prospect
13456491608644141601,"8/22/2012 09:26",Unanswered
13456492808644141601,"8/22/2012 09:28",Unanswered
13456644608646097663,"8/22/2012 13:41",Prospect
13457325008646097663,"8/23/2012 08:35",Prospect
13457356808644499696,"8/23/2012 09:28",Unanswered
13457372408647579065,"8/23/2012 09:54",Prospect
13457539208644499696,"8/23/2012 14:32",Prospect
13458168008642719200,"8/24/2012 08:00",Missed
13460715608646753424,"8/27/2012 06:46",Prospect
13460950808642719200,"8/27/2012 13:18",Prospect
13461639608646766000,"8/28/2012 08:26",Prospect
13463496008643675239,"8/30/2012 12:00",Prospect
13463527208643675239,"8/30/2012 12:52",Prospect
13467685808434967500,"9/4/2012 08:23",Prospect
13468568404073120005,"9/5/2012 08:54",Missed
13468581608646769797,"9/5/2012 09:16",Prospect
13468618208434967500,"9/5/2012 10:17",Prospect
13469469608642347575,"9/6/2012 09:56",Prospect
13469590808646274148,"9/6/2012 13:18",Prospect
13470311408646766000,"9/7/2012 09:19",Prospect
13472935808646724000,"9/10/2012 10:13",Prospect
13473052208642386114,"9/10/2012 13:27",Prospect
13478885406088258226,"9/17/2012 07:29",Prospect
13478973606088258226,"9/17/2012 09:56",Missed
13479002406082790346,"9/17/2012 10:44",Prospect
13480632008646766000,"9/19/2012 08:00",Missed
13485107408644009081,"9/24/2012 12:19",Prospect
13486890608644377253,"9/26/2012 13:51",Prospect
13488370208647571705,"9/28/2012 06:57",Prospect
13488493208648778462,"9/28/2012 10:22",Prospect
13492775408642869379,"10/3/2012 09:19",Prospect
13493603408642819154,"10/4/2012 08:19",Prospect
13497052208642880440,"10/8/2012 08:07",Prospect
13378732202137609258,"5/24/2012 09:27",Missed
13378741804356573720,"5/24/2012 09:43",Prospect
13378851609094993941,"5/24/2012 12:46",Missed
13378911004356573720,"5/24/2012 14:25",Prospect
13390112409098353562,"6/6/2012 13:34",Prospect
13390128009094228046,"6/6/2012 14:00",Prospect
13390131009094228046,"6/6/2012 14:05",Prospect
13390145409516844959,"6/6/2012 14:29",Prospect
13390164009094330426,"6/6/2012 15:00",Prospect
13390269009098247409,"6/6/2012 17:55",Prospect
13390353609512955911,"6/6/2012 20:16",Prospect
13390861809099694242,"6/7/2012 10:23",Prospect
13390922409093701350,"6/7/2012 12:04",Prospect
13391092809092151699,"6/7/2012 16:48",Prospect
13391698809515058062,"6/8/2012 09:38",Prospect
13391844009096056447,"6/8/2012 13:40",Prospect
13391949009098252751,"6/8/2012 16:35",Prospect
13391951409098252751,"6/8/2012 16:39",Prospect
13392691209096482489,"6/9/2012 13:12",Prospect
13392729009093704121,"6/9/2012 14:15",Prospect
13394503209095229343,"6/11/2012 15:32",Prospect
13394518209098247409,"6/11/2012 15:57",Prospect
13395408609099365778,"6/12/2012 16:41",Prospect
13397100009097837678,"6/14/2012 15:40",Prospect
13397130609093703533,"6/14/2012 16:31",Prospect
13397177409092518571,"6/14/2012 17:49",Prospect
13401373809098551289,"6/19/2012 14:23",Prospect
13403806209515432152,"6/22/2012 09:57",Prospect
13403809209515432152,"6/22/2012 10:02",Prospect
13403968804356573720,"6/22/2012 14:28",Missed
13403994004356573720,"6/22/2012 15:10",Prospect
13407320406268401258,"6/26/2012 11:34",Prospect
13410871206268401258,"6/30/2012 14:12",Prospect
13410876006268401258,"6/30/2012 14:20",Prospect
13410877806268401258,"6/30/2012 14:23",Prospect
13412475606268401258,"7/2/2012 10:46",Prospect
13416957007603330179,"7/7/2012 15:15",Prospect
13417752009095788679,"7/8/2012 13:20",Prospect
13419474607606860654,"7/10/2012 13:11",Prospect
13419520209097833953,"7/10/2012 14:27",Prospect
13419534009092224883,"7/10/2012 14:50",Prospect
13419552609098252535,"7/10/2012 15:21",Missed
13419589809097831492,"7/10/2012 16:23",Prospect
13419622209515308528,"7/10/2012 17:17",Prospect
13419681009515224462,"7/10/2012 18:55",Prospect
13419692409515224462,"7/10/2012 19:14",Missed
13420186209513213552,"7/11/2012 08:57",Missed
13420187409513213552,"7/11/2012 08:59",Prospect
13420205409513214153,"7/11/2012 09:29",Missed
13420220409513213552,"7/11/2012 09:54",Missed
13420231203237021828,"7/11/2012 10:12",Prospect
1342025640restricted,"7/11/2012 10:54",Prospect
13420257009094409619,"7/11/2012 10:55",Prospect
13420264209095141720,"7/11/2012 11:07",Prospect
13420268409095141720,"7/11/2012 11:14",Prospect
13420276209096510000,"7/11/2012 11:27",Prospect
13420278009097831492,"7/11/2012 11:30",Prospect
13420281009513213552,"7/11/2012 11:35",Prospect
13420359609096336349,"7/11/2012 13:46",Prospect
13420497009096336349,"7/11/2012 17:35",Prospect
13420536609092426975,"7/11/2012 18:41",Prospect
13420603208504995326,"7/11/2012 20:32",Prospect
13421062809092221872,"7/12/2012 09:18",Prospect
13421224809499237278,"7/12/2012 13:48",Prospect
13421286009516820203,"7/12/2012 15:30",Prospect
13421404209499237278,"7/12/2012 18:47",Prospect
13422024009097830809,"7/13/2012 12:00",Prospect
13422049209092543171,"7/13/2012 12:42",Prospect
13422076809093703391,"7/13/2012 13:28",Prospect
13422115209515442718,"7/13/2012 14:32",Prospect
13422151809517841000,"7/13/2012 15:33",Missed
13422217209517810097,"7/13/2012 17:22",Prospect
13422816609095334440,"7/14/2012 10:01",Prospect
13424536209092221872,"7/16/2012 09:47",Prospect
13424539209517813801,"7/16/2012 09:52",Prospect
13424589609098380874,"7/16/2012 11:16",Missed
13424608809096476075,"7/16/2012 11:48",Prospect
13424614809097837678,"7/16/2012 11:58",Prospect
13424709609095141190,"7/16/2012 14:36",Prospect
13424796609518453155,"7/16/2012 17:01",Prospect
13424800209519411553,"7/16/2012 17:07",Prospect
13425465609096931866,"7/17/2012 11:36",Prospect
13425645609096336349,"7/17/2012 16:36",Prospect
13425676209514154693,"7/17/2012 17:27",Prospect
13426312209512424579,"7/18/2012 11:07",Prospect
13430591409095334087,"7/23/2012 09:59",Prospect
13430667009513592022,"7/23/2012 12:05",Prospect
13430784609097836808,"7/23/2012 15:21",Prospect
13432456209092645340,"7/25/2012 13:47",Prospect
13432468809092131414,"7/25/2012 14:08",Prospect
13436578209092579377,"7/30/2012 08:17",Unanswered
13436757609092579377,"7/30/2012 13:16",Prospect
13436875209098243217,"7/30/2012 16:32",Prospect
13437744009098353953,"7/31/2012 16:40",Prospect
13438373409499237278,"8/1/2012 10:09",Prospect
13438451409097833254,"8/1/2012 12:19",Prospect
13439391609093507715,"8/2/2012 14:26",Prospect
13442798409098245268,"8/6/2012 13:04",Prospect
13465278007603330179,"9/1/2012 13:30",Prospect
13467756609095788679,"9/4/2012 10:21",Prospect
13468597809097091493,"9/5/2012 09:43",Missed
13474065609097091493,"9/11/2012 17:36",Prospect
13478931609098253237,"9/17/2012 08:46",Prospect
13481724607603330179,"9/20/2012 14:21",Prospect
13487673609098721823,"9/27/2012 11:36",Prospect
13496528409092334347,"10/7/2012 17:34",Missed
13219093209545337045,"11/21/2011 14:02",Unanswered
13225199404356573685,"11/28/2011 15:39",Missed
13225988404356573685,"11/29/2011 13:34",Missed
13234549807542454656,"12/9/2011 11:23",Missed
13237032607542454656,"12/12/2011 08:21",Prospect
13237127409545254893,"12/12/2011 10:59",Prospect
13237846209543251251,"12/13/2011 06:57",Prospect
13238781609545305668,"12/14/2011 08:56",Prospect
13238797809545305668,"12/14/2011 09:23",Prospect
13238865603306031089,"12/14/2011 11:16",Prospect
13249094409546480639,"12/26/2011 07:24",Prospect
13249129809047085219,"12/26/2011 08:23",Prospect
13250934004356573685,"12/28/2011 10:30",Prospect
13251824408013625142,"12/29/2011 11:14",Missed
13258699803525427911,"1/6/2012 10:13",Missed
13264780209544798994,"1/13/2012 11:07",Prospect
13264854009548735654,"1/13/2012 13:10",Missed
13267193409542134749,"1/16/2012 06:09",Prospect
13267246209548944992,"1/16/2012 07:37",Prospect
13267247409548944992,"1/16/2012 07:39",Prospect
13267513808034668545,"1/16/2012 15:03",Prospect
13268993409547639606,"1/18/2012 08:09",Prospect
13269793209548394771,"1/19/2012 06:22",Prospect
13273277409548944992,"1/23/2012 07:09",Prospect
13273279209547639606,"1/23/2012 07:12",Prospect
13273290009546827337,"1/23/2012 07:30",Prospect
13276987209545275798,"1/27/2012 14:12",Prospect
13280160609549073439,"1/31/2012 06:21",Prospect
13292451009542627022,"2/14/2012 11:45",Prospect
13341646807866835905,"4/11/2012 11:18",Prospect
13343358009545839363,"4/13/2012 10:50",Missed
13349352007866835905,"4/20/2012 09:20",Missed
13358968209544019248,"5/1/2012 12:27",Prospect
13365914404356573720,"5/9/2012 13:24",Prospect
13372836604356573720,"5/17/2012 13:41",Prospect
13400482207866835905,"6/18/2012 13:37",Prospect
13402992607866835905,"6/21/2012 11:21",Prospect
13403874609545683971,"6/22/2012 11:51",Missed
13417735203059380602,"7/8/2012 12:52",Unanswered
13438473609548881775,"8/1/2012 12:56",Missed
13438474209548881775,"8/1/2012 12:57",Missed
13468553407866835905,"9/5/2012 08:29",Prospect
13468689007866835905,"9/5/2012 12:15",Prospect
13468934407866835905,"9/5/2012 19:04",Unanswered
13316080204352255957,"3/12/2012 21:07",Prospect
13323624004356573720,"3/21/2012 14:40",Prospect
13323808204352255957,"3/21/2012 19:47",Missed
13327756804356573720,"3/26/2012 09:28",Unanswered
13334860204356357372,"4/3/2012 14:47",Prospect
13336460404357726900,"4/5/2012 11:14",Prospect
13336653604356359312,"4/5/2012 16:36",Prospect
13337455804356356987,"4/6/2012 14:53",Prospect
13340675404358790262,"4/10/2012 08:19",Prospect
13340715004356321085,"4/10/2012 09:25",Prospect
13340741404358628080,"4/10/2012 10:09",Prospect
13341538809707798568,"4/11/2012 08:18",Prospect
13341540009707798568,"4/11/2012 08:20",Prospect
13341574809707798568,"4/11/2012 09:18",Prospect
13341655204356357515,"4/11/2012 11:32",Prospect
13345954204358628080,"4/16/2012 10:57",Prospect
13346017204352567192,"4/16/2012 12:42",Prospect
13346815204356341704,"4/17/2012 10:52",Prospect
13352017804356270622,"4/23/2012 11:23",Prospect
13352056209095592886,"4/23/2012 12:27",Prospect
13352146204357030248,"4/23/2012 14:57",Prospect
13352991004357030248,"4/24/2012 14:25",Prospect
13353939604356573720,"4/25/2012 16:46",Prospect
13354741204352255957,"4/26/2012 15:02",Unanswered
13354798204356573720,"4/26/2012 16:37",Prospect
13358971809564558903,"5/1/2012 12:33",Prospect
13361567404357726900,"5/4/2012 12:39",Prospect
13364145007205302918,"5/7/2012 12:15",Prospect
13364884809102288481,"5/8/2012 08:48",Prospect
13365864604352123017,"5/9/2012 12:01",Prospect
13365873004352123017,"5/9/2012 12:15",Prospect
13365967804356914601,"5/9/2012 14:53",Unanswered
13366015204356914601,"5/9/2012 16:12",Prospect
13366635004356169451,"5/10/2012 09:25",Prospect
13366749004356356886,"5/10/2012 12:35",Prospect
13366797604352338252,"5/10/2012 13:56",Prospect
13366843204352120630,"5/10/2012 15:12",Prospect
13370081404352123016,"5/14/2012 09:09",Prospect
13370200804352128149,"5/14/2012 12:28",Prospect
13370315404356353524,"5/14/2012 15:39",Prospect
13370969404352128006,"5/15/2012 09:49",Prospect
13370974804352128006,"5/15/2012 09:58",Prospect
13371206404356353510,"5/15/2012 16:24",Prospect
13372004409288144029,"5/16/2012 14:34",Prospect
13372738807024683967,"5/17/2012 10:58",Prospect
13376186404356169451,"5/21/2012 10:44",Prospect
13377174604356352718,"5/22/2012 14:11",Prospect
13377205204352313040,"5/22/2012 15:02",Missed
13385603404352314850,"6/1/2012 08:19",Prospect
13388386204352128006,"6/4/2012 13:37",Prospect
13389160204358628080,"6/5/2012 11:07",Prospect
13402936804356353145,"6/21/2012 09:48",Prospect
13406401204356351616,"6/25/2012 10:02",Prospect
13409853604352120630,"6/29/2012 09:56",Missed
13412614204356563792,"7/2/2012 14:37",Prospect
13442979608013924912,"8/6/2012 18:06",Missed
13467750004357058638,"9/4/2012 10:10",Prospect
13467781204357058638,"9/4/2012 11:02",Prospect
13469435404357058638,"9/6/2012 08:59",Prospect
