14088004890,09560.13180-9,12/3/12,a02d0000007DfcOAAS
14253188798,09560.23605-9,12/3/12,a02d0000007DfdHAAS
16262391966,13815-5,11/12/12,a02d0000007DfUrAAK
14253298771,09560.14610-8,12/3/12,a02d0000007DfcsAAC
15034899705,09560.23607-7,12/3/12,a02d0000007DfdRAAS
13603346118,09560.07690-7,12/3/12,a02d0000007DfbpAAC
12532487222,09560.16780-5,12/3/12,a02d0000007Dfd7AAC
15034063554,09560.07470-8,12/3/12,a02d0000007DfbaAAC
18888437145,08382-4,12/3/12,a02d0000007e4DmAAI
14797179069,14275-1,1/7/13,a02d0000007e4DwAAI
14253744927,12480-1,1/14/13,a02d0000009elw8AAA
17032598532,01615-7,1/7/13,a02d0000009fTzGAAU
13109452661,16310-1,1/28/13,a02d000000ACyscAAD
19252349688,22425-1,10/1/12,a02d0000006sB6CAAU
19253085416,22425-2,10/15/12,a02d0000006sB6HAAU
13055084007,01570-1,8/27/12,a02d00000069pTcAAI
18177278413,01056-8,12/3/12,a02d0000007DjWNAA0
15104038125,01578-1,11/12/12,a02d0000007DiyNAAS
15089386355,19640-9,11/5/12,a02d0000007DjB3AAK
12064625948,05670-4,11/5/12,a02d0000007Dj6JAAS
18175009139,01055-9,1/7/13,a02d0000009fUdcAAE
19712381117,09560.04700-1,1/7/13,a02d0000009fEPbAAM
17072076220,18405-2,1/7/13,a02d0000007DiwbAAC
18016853977,04705-1,11/12/12,a02d0000007DjB8AAK
17038225651,11150-1,2/4/13,a02d0000007DizcAAC
15082814836,05455-1,11/12/12,a02d0000007Dtx0AAC
19095095663,22385-2,12/10/12,a02d0000007Du2GAAS
17072074603,18405-1,11/12/12,a02d0000007DiwWAAS
18016853979,04705-2,12/10/12,a02d0000007DjBJAA0
19252349604,22425-4,1/14/13,a02d0000007f8EIAAY
14355038442,03662-1,11/19/12,a02d0000007Du5LAAS
15088125224,19640-10,1/21/13,a02d0000007Dj69AAC
19095818121,22385-1,11/12/12,a02d0000007Du2BAAS
18176538622,01056-9,1/7/13,a02d0000007DjWSAA0
17072421621,14570-1,1/14/13,a02d0000009eycQAAQ
15083298163,05455-2,12/10/12,a02d0000007Dtx5AAC
19376120133,03930-2,11/12/12,a02d0000006sB4uAAE
13055085416,01570-2,10/1/12,a02d00000069pTrAAI
16264154143,13815-6,1/7/13,a02d0000009f6mmAAA
19724719630,18410-14,11/5/12,a02d00000069pWbAAI
19724719104,18410-12,9/10/12,a02d00000069pWHAAY
18666321610,01300.01520-2,12/12/11,a02d0000005WELhAAO
18888756541,01300.19815-1,1/9/12,a02d0000005WELiAAO
15122719330,23165-1,12/7/11,a02d0000005WELjAAO
12253084468,08655-4,11/29/10,a02d0000005WELkAAO
15122984749,08135-1,2/6/12,a02d0000005WELlAAO
14086808936,02992-1,1/9/12,a02d0000005WELmAAO
15129008367,03295-1,6/6/11,a02d0000005WENWAA4
12253728717,08655-11,7/11/11,a02d0000005WENXAA4
12253470671,08655-12,8/15/11,a02d0000005WENYAA4
18017349037,13850-2,6/13/11,a02d0000005WENaAAO
15122982528,08135-3,4/16/12,a02d0000005WEPMAA4
18187218698,19763-3,4/23/12,a02d0000005WEPNAA4
13022859196,04071-1,1/30/12,a02d0000005WEPOAA4
16789925549,16850-8,2/13/12,a02d0000005WEPPAA4
16146554892,08090-2,2/13/12,a02d0000005WEPQAA4
18773083753,01300.16050-3,10/31/11,a02d0000005WEPSAA4
12693480671,11840-1,4/16/12,a02d0000005WERXAA4
14083894224,02541-3,8/20/12,a02d0000005WERYAA4
15033453234,19355-5,6/25/12,a02d0000005WERZAA4
16787920005,19455-2,5/28/12,a02d0000005WERbAAO
14062724802,02703-1,4/9/12,a02d0000005WERcAAO
13608364992,09560.07690-2,7/16/12,a02d0000005WERdAAO
13607460463,02600-1,4/23/12,a02d0000005WEReAAO
14083356479,19808-3,1/1/20,a02d0000005WERfAAO
12253690140,08655-14,10/17/11,a02d0000005WETKAA4
14089339979,05850-1,10/17/11,a02d0000005WETLAA4
18036199173,07600-3,1/23/12,a02d0000005WETMAA4
18773084507,01300.19805-1,10/3/11,a02d0000005WETNAA4
18323918268,02225.13050-1,9/26/11,a02d0000005WETPAA4
18015289084,14600-1,6/6/11,a02d0000005WDyoAAG
16144271684,14575-2,7/18/11,a02d0000005WDypAAG
16829904355,16050-5,8/8/11,a02d0000005WDyqAAG
18324782317,01650.11007-4,8/8/11,a02d0000005WDyrAAG
14086456779,18205-1,6/20/11,a02d0000005WDysAAG
18325351352,06600-9,7/5/11,a02d0000005WDytAAG
18322632102,03970-9,2/20/12,a02d0000005WE0QAAW
18019801885,03500-2,8/1/11,a02d0000005WE0RAAW
12143804457,22410-11,1/9/12,a02d0000005WE0SAAW
16145089116,14575-3,8/22/11,a02d0000005WE0TAAW
12813100622,01650.12601-2,7/11/11,a02d0000005WE0UAAW
13076826771,16674-4,10/24/11,a02d0000005WE0VAAW
12039096494,16005-1,2/7/11,a02d0000005WE2CAAW
19723720922,18410-2,5/11/11,a02d0000005WE2FAAW
15105647185,14405-1,2/14/11,a02d0000005WE2GAAW
13109351678,18050-9,11/14/11,a02d0000005WE2IAAW
12087576907,08080-1,1/1/20,a02d0000005WE44AAG
18179534366,01056-3,6/25/12,a02d0000005WE45AAG
12404159793,06700-4,7/9/12,a02d0000005WE46AAG
14256542150,08474-7,11/26/12,a02d0000005WE47AAG
18887789658,08475-6,6/18/12,a02d0000005WE48AAG
18887780034,01300.12005-5,5/28/12,a02d0000005WE49AAG
18552317415,01300.06770-4,1/9/12,a02d0000005WE4DAAW
18189624074,05565-2,1/1/20,a02d0000005WE5qAAG
15612353218,02570-1,4/30/12,a02d0000005WE5rAAG
16152008938,01375-1,7/25/11,a02d0000005WE5tAAG
14073954393,03280-1,4/6/11,a02d0000005WE5uAAG
14352670388,01497-3,8/20/12,a02d0000005WE5xAAG
12105100649,12280-6,6/4/12,a02d0000005WE5yAAG
12084954887,16700-14,3/5/12,a02d0000005WE7oAAG
14433518295,03375-13,9/12/11,a02d0000005WE7pAAG
12038368315,16150-2,7/30/12,a02d0000005WE7qAAG
15054361092,04350-9,8/13/12,a02d0000005WE7uAAG
18179533118,02550-1,5/7/12,a02d0000005WEASAA4
15039128721,09560.23607-3,8/13/12,a02d0000005WEATAA4
18179532566,16050-8,1/1/20,a02d0000005WEAVAA4
17853803136,05515-1,5/7/12,a02d0000005WEAWAA4
18312963329,08070-2,1/1/20,a02d0000005WEAXAA4
15594156983,08040-2,10/29/12,a02d0000005WEAYAA4
12082623609,12620-1,3/26/12,a02d0000005WEAZAA4
14053679919,09560.03660-1,6/25/12,a02d0000005WEAaAAO
12817127192,06600-7,4/18/11,a02d0000005WECVAA4
18015132104,03850-2,6/20/11,a02d0000005WECWAA4
12253040197,08655-10,6/6/11,a02d0000005WECXAA4
15125200397,03295-2,6/27/11,a02d0000005WECZAA4
18776406910,13980-1,6/13/11,a02d0000005WECbAAO
17634474061,03270-12,5/14/12,a02d0000005WEEHAA4
18882281328,01300.10075-4,11/14/11,a02d0000005WEEIAA4
14155231769,16672-2,12/5/11,a02d0000005WEEJAA4
12038836329,04225-2a,11/8/10,a02d0000005WEEKAA4
13019098456,20975-3,5/28/12,a02d0000005WEELAA4
19739377910,06495-7,10/10/11,a02d0000005WEEMAA4
18668669940,01300.12750-5,12/5/11,a02d0000005WEENAA4
18773602008,01300.03090-3,10/31/11,a02d0000005WEG3AAO
14247724460,18050-1,11/3/10,a02d0000005WEG4AAO
18173109362,07750-4,1/9/12,a02d0000005WEG5AAO
18638772899,01300.12075-2,4/25/11,a02d0000005WEG6AAO
19729056424,02270-2,1/1/30,a02d0000005WEG7AAO
18773312784,01300.10125-2,10/17/11,a02d0000005WEG8AAO
16265399358,08780-2,11/14/11,a02d0000005WEG9AAO
14087800654,02540-4,3/26/12,a02d0000005WEHvAAO
16144500576,16650-13,12/5/11,a02d0000005WEHwAAO
18668116003,01300.19090-4,11/14/11,a02d0000005WEHxAAO
18668116003,01300.19090-5,12/5/11,a02d0000005WEHyAAO
18668666537,01300.19805-5,12/5/11,a02d0000005WEHzAAO
12089182475,06560-1,11/7/11,a02d0000005WEI1AAO
16789356315,02950-3,6/4/12,a02d0000005WEJiAAO
12814070464,04300-1,11/28/11,a02d0000005WEJjAAO
19103384661,03615-2,4/25/11,a02d0000005WEJkAAO
18322809036,14610-3,1/1/30,a02d0000005WEJmAAO
18887789727,08474-4,6/25/12,a02d0000005WELnAAO
18884433194,08475-8,8/13/12,a02d0000005WELoAAO
12534664305,09560.14615-1,4/23/12,a02d0000005WELpAAO
18557411027,01300.12005-2,4/2/12,a02d0000005WELqAAO
19727528558,13400-4,12/5/11,a02d0000005WELrAAO
18322633424,03970-13,5/28/12,a02d0000005WELtAAO
16147019836,03006-3,7/9/12,a02d0000005WELuAAO
18557411025,08474-1,3/19/12,a02d0000005WELvAAO
18015059820,06940-1,6/6/11,a02d0000005WENdAAO
14356575075,16710-17,4/18/11,a02d0000005WENeAAO
12819782510,04105-1,6/6/11,a02d0000005WENiAAO
12812499245,01650.12601-6,11/7/11,a02d0000005WEPTAA4
18668114115,01300.13350-5,12/5/11,a02d0000005WEPUAA4
15054361443,04350-3,1/9/12,a02d0000005WEPVAA4
18668662033,01300.23050-5,1/1/30,a02d0000005WEPWAA4
12052080064,16320-1,1/9/12,a02d0000005WEPXAA4
12818102549,23175-2,11/14/11,a02d0000005WEPYAA4
13525335463,04240.200-1,9/10/12,a02d0000005WERhAAO
15594817983,02090-13,5/7/12,a02d0000005WERiAAO
17707440519,06010-2,3/26/12,a02d0000005WERjAAO
12095428611,18613-3,10/8/12,a02d0000005WERkAAO
18887808951,08475-7,7/16/12,a02d0000005WERlAAO
18173804074,04399-14,6/25/12,a02d0000005WERmAAO
14087802632,02540-5,4/30/12,a02d0000005WERnAAO
16146649697,08100-2,1/1/20,a02d0000005WERoAAO
17027061263,03373-1,5/14/12,a02d0000005WERpAAO
12146666089,08150-1,9/26/11,a02d0000005WETQAA4
18772568594,01300.06855-1,10/3/11,a02d0000005WETRAA4
19727528424,13400-1,10/3/11,a02d0000005WETSAA4
15712489482,07100-1,10/10/11,a02d0000005WETTAA4
19727528424,13400-2,10/17/11,a02d0000005WETUAA4
17739777526,15525-5,7/25/11,a02d0000005WDyuAAG
12813100680,01650.13194-2,7/11/11,a02d0000005WDyvAAG
18324782210,01650.11007-5,7/25/11,a02d0000005WDywAAG
12089182189,22305-3,9/12/11,a02d0000005WDyyAAG
19403209959,19850-2,9/12/11,a02d0000005WDyzAAG
12032000400,16005-4,10/24/11,a02d0000005WE0WAAW
19403121962,19850-3,10/10/11,a02d0000005WE0XAAW
14084750008,18205-3,1/1/30,a02d0000005WE0YAAW
12819782505,01650.12601-1,6/6/11,a02d0000005WE0ZAAW
15083438670,19640-6,11/14/11,a02d0000005WE0aAAG
14075057089,15750-3,10/24/11,a02d0000005WE0bAAG
12404159785,06700-2,4/2/12,a02d0000005WE2JAAW
18888756914,01300.10055-1,1/9/12,a02d0000005WE2KAAW
17548885771,19397-4,2/13/12,a02d0000005WE2MAAW
18305002488,02710-2,2/27/12,a02d0000005WE2NAAW
15082630826,14240-5,3/5/12,a02d0000005WE2OAAW
12143904039,04265-3,9/10/12,a02d0000005WE4FAAW
16789924844,16850-7,1/30/12,a02d0000005WE4GAAW
15092037807,11260-3,5/7/12,a02d0000005WE4IAAW
18019819900,06940-2,7/11/11,a02d0000005WE4JAAW
18552115299,01300.06770-3,1/3/12,a02d0000005WE4KAAW
18155642047,19075.04450-1,4/23/12,a02d0000005WE60AAG
14356714221,16710-61a,5/14/12,a02d0000005WE61AAG
19542712694,19397-7,6/11/12,a02d0000005WE62AAG
16788136195,10298-2,6/4/12,a02d0000005WE64AAG
12253699184,08655-17,1/9/12,a02d0000005WE65AAG
16147019082,16675.22400-3,7/9/12,a02d0000005WE66AAG
12545774135,18403-5,5/14/12,a02d0000005WE7wAAG
12253724796,13650-17,7/9/12,a02d0000005WE7xAAG
12404159779,06700-3,6/4/12,a02d0000005WE80AAG
17039881183,05875-2,7/9/12,a02d0000005WE82AAG
13024648394,04070-14.2,7/16/12,a02d0000005WE83AAG
15054361019,04350-7,6/4/12,a02d0000005WE84AAG
12102459473,20610-11,5/28/12,a02d0000005WEAbAAO
17039883643,13070-1,4/2/12,a02d0000005WEAdAAO
17736884290,04400-5,4/2/12,a02d0000005WEAeAAO
14437634772,03375-4,4/18/11,a02d0000005WECcAAO
14437634772,03375-3,4/4/11,a02d0000005WECeAAO
12817127188,06600-6,3/21/11,a02d0000005WECfAAO
16822006424,19705-2,6/27/11,a02d0000005WEChAAO
16829905343,19705-4,1/1/30,a02d0000005WECiAAO
15126669543,03295-4,1/1/30,a02d0000005WECjAAO
19727528558,13400-3,11/14/11,a02d0000005WEEOAA4
14057783814,05100-1,1/9/12,a02d0000005WEEPAA4
18884447892,20060-2,3/26/12,a02d0000005WEEQAA4
18773085636,01300.01900-2,10/17/11,a02d0000005WEESAA4
18773085227,01300.02050-2,10/17/11,a02d0000005WEETAA4
18773317122,01300.12450-2,10/17/11,a02d0000005WEEUAA4
18887304212,01300.03210-4,11/14/11,a02d0000005WEGAAA4
18882281640,01300.09550-5,12/5/11,a02d0000005WEGBAA4
12542136507,18403-4,4/23/12,a02d0000005WEGCAA4
18773313952,01300.23050-2,10/17/11,a02d0000005WEGEAA4
13108536712,03025-2,12/5/11,a02d0000005WEGGAA4
18019802084,14475-4,2/6/12,a02d0000005WEI2AAO
18882197175,01300.13110-3,10/31/11,a02d0000005WEI3AAO
12095853599,18613-1,2/13/12,a02d0000005WEI4AAO
18668666882,01300.23500-5,12/5/11,a02d0000005WEI5AAO
18773082945,01300.16675-3,10/31/11,a02d0000005WEI6AAO
18668114621,01300.19075-4,11/14/11,a02d0000005WEI7AAO
18668666882,01300.23500-4,11/14/11,a02d0000005WEI8AAO
12105690383,20610-1,4/11/11,a02d0000005WEJpAAO
12085141588,20800-1,4/11/11,a02d0000005WEJrAAO
12818096568,01490-1,6/6/11,a02d0000005WEJsAAO
14252962098,01800-2,5/2/11,a02d0000005WEJuAAO
18175271665,01055-3,6/25/12,a02d0000005WELzAAO
18773085636,01300.01900-1,10/3/11,a02d0000005WEM0AAO
12544498110,18403-1,10/10/11,a02d0000005WEM1AAO
12156002784,05010-1a,6/6/11,a02d0000005WENjAAO
12156002785,05010-1b,6/6/11,a02d0000005WENkAAO
14846260013,01070-4,1/1/20,a02d0000005WENlAAO
15129940791,03295-3,8/8/11,a02d0000005WENmAAO
18017349037,13850-3,6/27/11,a02d0000005WENoAAO
15126669544,08505-4,1/1/20,a02d0000005WENpAAO
18015132103,03850-1,5/9/11,a02d0000005WENqAAO
19362305444,04235-1,2/13/12,a02d0000005WEPZAA4
19368284333,04235-3,10/22/12,a02d0000005WEPaAAO
17039883869,07100-4,2/6/12,a02d0000005WEPbAAO
18668662033,01300.23050-4,1/1/30,a02d0000005WEPcAAO
18668118187,01300.16345-5,12/5/11,a02d0000005WEPdAAO
18019801173,14475-1,10/24/11,a02d0000005WEPeAAO
15104560935,16000.06180-2,1/1/30,a02d0000005WEPfAAO
12542137900,18404-3,12/5/11,a02d0000005WETVAA4
13122929209,15525-10,2/13/12,a02d0000005WETWAA4
16144502119,16650-18,5/14/12,a02d0000005WETXAA4
16788131970,10298-1,4/23/12,a02d0000005WETYAA4
12067455821,05670-3,9/24/12,a02d0000005WETZAA4
13608364130,09560.07690-1,6/18/12,a02d0000005WETcAAO
16309237991,10297-3,8/20/12,a02d0000005WETdAAO
19406001294,19850-4,12/5/11,a02d0000005WDz1AAG
14159378475,18204-3,1/1/20,a02d0000005WDz2AAG
12673419880,05010-2a,9/19/11,a02d0000005WDz3AAG
14432926956,19750-3,8/1/11,a02d0000005WDz4AAG
12086155903,16700-10,8/29/11,a02d0000005WDz5AAG
12818498854,03970-6,9/12/11,a02d0000005WDz6AAG
14075057634,15750-4,4/2/12,a02d0000005WE0eAAG
14079823124,15750-1,7/25/11,a02d0000005WE0gAAG
12818498804,01650.18029-1,8/8/11,a02d0000005WE2PAAW
18772594424,01300.03895-3,10/31/11,a02d0000005WE2QAAW
18882281948,01300.06750-5,12/5/11,a02d0000005WE2RAAW
13076551873,23377-4,8/20/12,a02d0000005WE2TAAW
15594817026,02090-8,9/26/11,a02d0000005WE2UAAW
15594817027,02090-9,11/7/11,a02d0000005WE2VAAW
18552529664,01300.19815-4,2/20/12,a02d0000005WE4MAAW
18019802825,14475-5,3/5/12,a02d0000005WE4NAAW
18552529665,01300.20680-4,2/20/12,a02d0000005WE4OAAW
18552529660,08475-2,2/13/12,a02d0000005WE4PAAW
15034333913,04245.100-2,3/12/12,a02d0000005WE4RAAW
18605415835,02800-2,6/11/12,a02d0000005WE67AAG
17604567864,13097.05700-2,1/1/30,a02d0000005WE69AAG
18187328549,19757-1,6/4/12,a02d0000005WE6AAAW
13109813356,05925-2,1/1/20,a02d0000005WE6BAAW
14084793191,02541-1,5/28/12,a02d0000005WE6CAAW
12542384221,18403-6,6/11/12,a02d0000005WE6DAAW
12542204273,18404-6,8/20/12,a02d0000005WE6EAAW
15097784506,11260-4,10/1/12,a02d0000005WE6FAAW
15033898708,19355-3,4/30/12,a02d0000005WE85AAG
14259080992,09560.14610-1,3/26/12,a02d0000005WE87AAG
13076551216,23377-1,4/2/12,a02d0000005WE88AAG
14356714221,16710-61e,7/9/12,a02d0000005WE8CAAW
13524621642,04240.100-1,9/10/12,a02d0000005WE8DAAW
12818108396,01650.12601-9,7/9/12,a02d0000005WE8VAAW
16789996013,16850-14,6/4/12,a02d0000005WE8WAAW
19782281985,11626-1,3/5/12,a02d0000005WE8XAAW
12035280422,23090-1,10/19/10,a02d0000005WEAmAAO
15178790511,12465-1,5/21/12,a02d0000005WEAnAAO
13109046690,01499-1,7/9/12,a02d0000005WEAoAAO
17606213715,18575-1,7/9/12,a02d0000005WEApAAO
12146133486,00105-1,6/25/12,a02d0000005WEArAAO
18052705913,15900-1,6/25/12,a02d0000005WEAsAAO
15082819880,14240-3,7/25/11,a02d0000005WEClAAO
14098775022,09702-3,7/11/11,a02d0000005WECmAAO
13077635351,07780-1,5/31/11,a02d0000005WECnAAO
14436795026,03375-2,2/21/11,a02d0000005WECoAAO
19726387938,11215-3,7/18/11,a02d0000005WEEVAA4
18882071938,01300.02050-3,10/31/11,a02d0000005WEEWAA4
17545515548,19396-1,5/2/11,a02d0000005WEEXAA4
15714293644,01680-3,1/1/30,a02d0000005WEEYAA4
18053721950,19725-1,9/19/11,a02d0000005WEEZAA4
14109276995,03375-8,6/20/11,a02d0000005WEEaAAO
14057783316,05100-2,1/1/20,a02d0000005WEEbAAO
18664972665,01300.06855-3,10/31/11,a02d0000005WEGHAA4
18883062869,01300.16050-2,10/17/11,a02d0000005WEGJAA4
18773084214,01300.16675-2,10/17/11,a02d0000005WEGKAA4
17039883899,07100-3,12/5/11,a02d0000005WEGLAA4
19729056370,18610-3,8/13/12,a02d0000005WEGMAA4
13122411931,15525-9,1/9/12,a02d0000005WEGNAA4
18157823202,16540-3,12/5/11,a02d0000005WEI9AAO
18668666218,01300.13700-4,1/1/30,a02d0000005WEIAAA4
18019801659,14475-2,11/7/11,a02d0000005WEIBAA4
12818109342,23175-4,1/1/20,a02d0000005WEICAA4
14084796237,16000.19100-1,10/31/11,a02d0000005WEIDAA4
12105988950,20610-6,12/5/11,a02d0000005WEIEAA4
14356714237,16710-48,1/30/12,a02d0000005WEIFAA4
12052089274,13375-2,7/16/12,a02d0000005WEIGAA4
18324033009,14610-2,6/20/11,a02d0000005WEJvAAO
19103384663,03615-3,6/6/11,a02d0000005WEJwAAO
18019893426,03850-4,1/1/30,a02d0000005WEJxAAO
13022859196,04071-2,2/27/12,a02d0000005WEJyAAO
18157823928,16540-4,4/30/12,a02d0000005WEJzAAO
13024646641,04070-7,12/5/11,a02d0000005WEK0AAO
14087801419,02540-3,2/13/12,a02d0000005WEK1AAO
15713547824,16260-4,1/9/12,a02d0000005WEK2AAO
17736888602,04400-4,1/23/12,a02d0000005WEK4AAO
14085962558,02540-1,12/5/11,a02d0000005WEK5AAO
14352671074,03385-1,3/19/12,a02d0000005WEM2AAO
16505329695,16660-1,11/14/11,a02d0000005WEM3AAO
16268172902,08780-1,10/17/11,a02d0000005WEM4AAO
16262192784,08780-3,12/5/11,a02d0000005WEM5AAO
18887304254,01300.03090-5,12/5/11,a02d0000005WEM7AAO
16829905291,19705-3,7/25/11,a02d0000005WENrAAO
15129940792,08505-3,8/8/11,a02d0000005WENtAAO
19739288018,06495-4,5/16/11,a02d0000005WENuAAO
18638772899,01300.12075-6,6/20/11,a02d0000005WENvAAO
16822007079,19705-1,6/6/11,a02d0000005WENwAAO
17409198714,16030-1,1/9/12,a02d0000005WEPgAAO
19089776300,19785-1,1/9/12,a02d0000005WEPhAAO
16159530290,01375-5,4/9/12,a02d0000005WEPiAAO
18666961195,01300.13110-6,12/12/11,a02d0000005WEPkAAO
18552529658,01300.10055-3,2/6/12,a02d0000005WEPmAAO
16315093221,11257-1,4/23/12,a02d0000005WETeAAO
13607460532,02600-2,5/28/12,a02d0000005WETfAAO
19152577813,15007-1,5/7/12,a02d0000005WETgAAO
18052887788,11100-3,8/20/12,a02d0000005WEThAAO
18157338467,08450-5,1/1/20,a02d0000005WETiAAO
14356714221,16710-61c,6/11/12,a02d0000005WETjAAO
12148659323,20280-2,1/1/30,a02d0000005WETkAAO
14085962983,19808-2,6/18/12,a02d0000005WETmAAO
14088837057,18205-2,7/11/11,a02d0000005WDz7AAG
15052269815,07260-5,10/10/11,a02d0000005WDz8AAG
16143982581,16650-8,7/25/11,a02d0000005WDz9AAG
12253179796,13650-8,8/15/11,a02d0000005WDzAAAW
12252552242,13650-12,1/9/12,a02d0000005WDzBAAW
13073631678,16674-3,9/12/11,a02d0000005WDzCAAW
14074951787,15750-2,9/12/11,a02d0000005WE0hAAG
16782504699,02950-1,7/11/11,a02d0000005WE0iAAG
12039031466,18480-1,8/8/11,a02d0000005WE0kAAG
18179536509,12175-2,7/23/12,a02d0000005WE0nAAG
14352671026,01497-2,5/7/12,a02d0000005WE0oAAG
15594817035,02090-10,12/5/11,a02d0000005WE2WAAW
14259993084,01800-4,10/24/11,a02d0000005WE2XAAW
17086207718,15740-5,10/1/12,a02d0000005WE2aAAG
17604520157,23050-1,1/9/12,a02d0000005WE2bAAG
15054272967,04350-2,12/5/11,a02d0000005WE2cAAG
16146558904,08090-1,1/16/12,a02d0000005WE4TAAW
14085962543,07760-1,1/30/12,a02d0000005WE4UAAW
12548536362,18402-5,4/16/12,a02d0000005WE4VAAW
16789543165,16850-4,11/7/11,a02d0000005WE4WAAW
12196541922,13825-5,2/27/12,a02d0000005WE4XAAW
18019895669,06515-1,5/7/12,a02d0000005WE6GAAW
15127654121,18435-2,9/10/12,a02d0000005WE6HAAW
13109813355,13450-1,5/14/12,a02d0000005WE6IAAW
15082819173,14240-4,1/9/12,a02d0000005WE6JAAW
17405270153,07703-1.1,5/21/12,a02d0000005WE6MAAW
14135796101,03840-1,2/27/12,a02d0000005WE8YAAW
13073631941,16674-10,5/14/12,a02d0000005WE8ZAAW
19492846562,04029-1,1/1/30,a02d0000005WE8aAAG
16144500592,16650-15,2/13/12,a02d0000005WE8bAAG
18884433323,04650-3,8/13/12,a02d0000005WE8cAAG
19542715947,19397-8,1/1/20,a02d0000005WE8dAAG
14109217999,07020-4,1/1/30,a02d0000005WE8eAAG
13109813613,05925-1,7/16/12,a02d0000005WEAtAAO
14237719596,19365-5,6/25/12,a02d0000005WEAuAAO
15094267944,03665-5,5/14/12,a02d0000005WEAwAAO
15038946270,19355-4,5/28/12,a02d0000005WEAyAAO
12252867971,05950-1,3/5/12,a02d0000005WEAzAAO
15594817538,02090-14,8/13/12,a02d0000005WEB1AAO
12813973739,14610-1,4/4/11,a02d0000005WECqAAO
15097950544,13160-3,7/11/11,a02d0000005WECrAAO
15095901341,13160-2,5/16/11,a02d0000005WECtAAO
